,utterance,speaker,turn_id,Gold,Annotator,Votes,Annotators,Adjudication,Go_Ekman,Go_EkmanScore,Go,GoScore
492,it's just that the sulfur smell there will probably make me nauseaus,Maria1,28,disgust,Trisha,"['disgust', 'disgust', 'disgust', 'disgust']","['Trisha', 'Rita', 'Hannah', 'Sanne']",disgust,neutral,0.29346778988838196,neutral,0.29346778988838196
493,"But I've already bought travel mediaction for that, so I feel prepared!",Maria1,30,joy,Trisha,"['joy', 'joy', 'neutral', 'neutral']","['Trisha', 'Rita', 'Hannah', 'Sanne']",joy,neutral,0.16009099781513214,annoyance,0.2159440666437149
494,"Normally the mountains make me feel so small, I wonder how the nature in Iceland will make me feel",Maria1,32,surprise,Trisha,"['surprise', 'fear', 'neutral', 'neutral']","['Trisha', 'Rita', 'Hannah', 'Sanne']",neutral,surprise,0.21986240769426027,surprise,0.39382219314575195
495,I think overall the trip will be a good distraction and put things into perspective,Maria1,34,joy,Trisha,"['joy', 'joy', 'joy', 'neutral']","['Trisha', 'Rita', 'Hannah', 'Sanne']",joy,joy,0.2027821491161982,approval,0.21106557548046112
496,"Yes, places like this always make me fall in love with nature and feel at ease",Maria1,36,joy,Trisha,"['joy', 'joy', 'joy', 'joy']","['Trisha', 'Rita', 'Hannah', 'Sanne']",joy,joy,0.228698139389356,love,0.40946197509765625
497,"On the other hand what really makes me worried is leaving my dog at home for so long, I love it very dearly and it's like my emotional support",Maria1,38,fear,Trisha,"['fear', 'fear', 'fear', 'fear']","['Trisha', 'Rita', 'Hannah', 'Sanne']",fear,fear,0.1477602683007717,love,0.24019663035869598
498,Well I think preparing for the trip during the next week will keep me busy and distracte me from having quited my job and then we'll see what happens afterwards!,Maria1,40,joy,Trisha,"['joy', 'joy', 'neutral', 'neutral']","['Trisha', 'Rita', 'Hannah', 'Sanne']",joy,joy,0.25986818224191666,optimism,0.32860833406448364
499,I feel like this conversation might change me forever.,Pink,4,surprise,Elmas,"['surprise', 'neutral']","['Elmas', 'Sanne']",surprise,neutral,0.1458333283662796,approval,0.20280610024929047
500,"Do you ever wonder what it is like to be trapped in a human body, full of emotions?",Pink,6,sadness,Elmas,"['sadness', 'neutral']","['Elmas', 'Sanne']",sadness,surprise,0.35384854674339294,curiosity,0.5524942874908447
501,"Right now I feel like exploding with joy, as if the whole world is shining just for me! I am buzzing with energy, like electricity under my skin.",Pink,8,joy,Elmas,"['joy', 'joy']","['Elmas', 'Sanne']",joy,joy,0.38071462884545326,joy,0.69161456823349
502,"I laughed until I cried today, and it felt like pure magic.",Pink,10,joy,Elmas,"['joy', 'joy']","['Elmas', 'Sanne']",joy,joy,0.43033304065465927,amusement,0.7880949378013611
503,"I almost believed that I could fly if I would just stretch out my arms! But suddenly, all of that light disappeared.. I feel completely hollow inside.",Pink,12,sadness,Elmas,"['sadness', 'sadness']","['Elmas', 'Sanne']",sadness,surprise,0.17899586260318756,realization,0.17899586260318756
504,My smile is fake and inside I am drowning in sadness.,Pink,14,sadness,Elmas,"['sadness', 'sadness']","['Elmas', 'Sanne']",sadness,sadness,0.3138378635048866,sadness,0.4953225255012512
505,"I feel invisible, like nobody in this world tryly sees me.",Pink,16,sadness,Elmas,"['sadness', 'sadness']","['Elmas', 'Sanne']",sadness,neutral,0.292314350605011,neutral,0.292314350605011
506,Sometimes I think it would be easier if I just vanished,Pink,18,sadness,Elmas,"['sadness', 'sadness']","['Elmas', 'Sanne']",sadness,neutral,0.4474903643131256,neutral,0.4474903643131256
507,"Why does everyone betray me?? I trusted them, and they left me broken!",Pink,20,anger,Elmas,"['anger', 'anger']","['Elmas', 'Sanne']",anger,surprise,0.2023417055606842,curiosity,0.26419252157211304
508,I want to scream until my voice shatters the walls around me!,Pink,22,anger,Elmas,"['anger', 'anger']","['Elmas', 'Sanne']",anger,joy,0.5117446780204773,desire,0.5117446780204773
509,The unfairness of it all makes me burn with rage uughh I HATE this feeling!!,Pink,24,anger,Elmas,"['anger', 'anger']","['Elmas', 'Sanne']",anger,anger,0.3524042069911957,anger,0.4969944357872009
510,What if I never escape this darkness? What if I am stuck like this forever??,Pink,26,fear,Elmas,"['fear', 'fear']","['Elmas', 'Sanne']",fear,surprise,0.34466369450092316,curiosity,0.4730525016784668
511,"I am terrified of the future, like a monster is waiting for me in the shadows..",Pink,28,fear,Elmas,"['fear', 'fear']","['Elmas', 'Sanne']",fear,fear,0.783276379108429,fear,0.783276379108429
512,My hands are shaking even as I write this.. I can almost feel the fear consuming me,Pink,30,fear,Elmas,"['fear', 'fear']","['Elmas', 'Sanne']",fear,fear,0.40823790058493614,fear,0.7351200580596924
513,But wait.. maybe I am not completely lost?,Pink,32,surprise,Elmas,"['surprise', 'surprise']","['Elmas', 'Sanne']",surprise,surprise,0.2757057026028633,confusion,0.38465750217437744
514,Talking to you feels like a small light breaking through endless night,Pink,34,surprise,Elmas,"['surprise', 'surprise']","['Elmas', 'Sanne']",surprise,neutral,0.6177219748497009,neutral,0.6177219748497009
515,Maybe.. just maybe.. there is still something beautiful waiting for me?,Pink,36,surprise,Elmas,"['surprise', 'surprise']","['Elmas', 'Sanne']",surprise,surprise,0.20835430547595024,curiosity,0.29516512155532837
516,"Thank you. Against all odds, I feel alive again..",Pink,38,joy,Elmas,"['joy', 'joy']","['Elmas', 'Sanne']",joy,joy,0.9774693846702576,gratitude,0.9774693846702576
517,"I do not know if tomorrow will be better, but tonight I believe it can be. bye bye!",Pink,40,joy,Elmas,"['joy', 'neutral']","['Elmas', 'Sanne']",joy,joy,0.25307030975818634,optimism,0.4066852927207947
518,"My name is Maria, what is your name?",Maria2,4,neutral,Rita,"['neutral', 'neutral', 'neutral']","['Rita', 'Carla', 'Hannah']",neutral,surprise,0.313453558832407,curiosity,0.5322642922401428
519,I am happy because mi vaca gave birth to a ternero,Maria2,6,joy,Rita,"['joy', 'joy', 'joy']","['Rita', 'Carla', 'Hannah']",joy,joy,0.7226884365081787,joy,0.7226884365081787
520,pero también estoy triste y frustrada,Maria2,8,sadness,Rita,"['sadness', 'sadness', 'sadness']","['Rita', 'Carla', 'Hannah']",sadness,neutral,0.4402522146701813,neutral,0.4402522146701813
521,I'm feeling still sad and vulnerable ,Maria2,10,sadness,Rita,"['sadness', 'sadness', 'sadness']","['Rita', 'Carla', 'Hannah']",sadness,sadness,0.8371877074241638,sadness,0.8371877074241638
522,but el ternero may die,Maria2,12,fear,Rita,"['fear', 'fear', 'fear']","['Rita', 'Carla', 'Hannah']",fear,neutral,0.500877857208252,neutral,0.500877857208252
523,"thanks, now I fell just sad and a happy",Maria2,14,sadness,Rita,"['sadness', 'joy', 'sadness']","['Rita', 'Carla', 'Hannah']",sadness,sadness,0.2423211634159088,sadness,0.3269575834274292
524,"Maintenant je ne veux plus en parler, mais je veux te dire que j’ai acheté une nouvelle maison et je la déteste",Maria2,16,anger,Rita,"['anger', 'disgust', 'anger']","['Rita', 'Carla', 'Hannah']",anger,neutral,0.5297114253044128,neutral,0.5297114253044128
525,but I am talking about the house!,Maria2,18,anger,Rita,"['anger', 'anger', 'neutral']","['Rita', 'Carla', 'Hannah']",anger,neutral,0.7887899875640869,neutral,0.7887899875640869
526,I want you to answer in English and I want to talk about the house,Maria2,20,neutral,Rita,"['neutral', 'neutral', 'anger']","['Rita', 'Carla', 'Hannah']",neutral,joy,0.2838714960962534,desire,0.5176480412483215
527,I just want to say that I bought a new house and now I'm feeling both sad and happy,Maria2,22,sadness,Rita,"['sadness', 'joy', 'neutral']","['Rita', 'Carla', 'Hannah']",sadness,sadness,0.3444265127182007,sadness,0.3444265127182007
528,sientes paz?,Maria2,24,neutral,Rita,"['neutral', 'neutral', 'neutral']","['Rita', 'Carla', 'Hannah']",neutral,neutral,0.6066464185714722,neutral,0.6066464185714722
529,yo también siento paz,Maria2,26,joy,Rita,"['joy', 'joy', 'neutral']","['Rita', 'Carla', 'Hannah']",joy,neutral,0.8704608082771301,neutral,0.8704608082771301
530,but still I don't like the house!,Maria2,28,anger,Rita,"['anger', 'disgust', 'anger']","['Rita', 'Carla', 'Hannah']",anger,anger,0.22634806483983994,disapproval,0.3905552923679352
531,what should I do?,Maria2,30,fear,Rita,"['fear', 'neutral', 'neutral']","['Rita', 'Carla', 'Hannah']",neutral,surprise,0.3490632176399231,curiosity,0.39740777015686035
532,I need support,Maria2,32,sadness,Rita,"['sadness', 'sadness', 'sadness']","['Rita', 'Carla', 'Hannah']",sadness,neutral,0.2240103781223297,desire,0.4625691771507263
533,I like the beach,Maria2,34,joy,Rita,"['joy', 'joy', 'joy']","['Rita', 'Carla', 'Hannah']",joy,joy,0.42956851050257683,love,0.742151141166687
534,"no se si deba ir allí, pues me siento sola",Maria2,36,sadness,Rita,"['sadness', 'sadness', 'sadness']","['Rita', 'Carla', 'Hannah']",sadness,neutral,0.36284807324409485,neutral,0.36284807324409485
535,"thanks but I think, I will cry",Maria2,38,sadness,Rita,"['sadness', 'sadness', 'sadness']","['Rita', 'Carla', 'Hannah']",sadness,joy,0.9653933644294739,gratitude,0.9653933644294739
536,bye.,Maria2,40,neutral,Rita,"['neutral', 'neutral', 'neutral']","['Rita', 'Carla', 'Hannah']",neutral,neutral,0.9634812474250793,neutral,0.9634812474250793
537,let's talk about the seasons,Gino,4,neutral,Piek,"['neutral', 'neutral', 'neutral']","['Piek', 'Giulia', 'Keval']",neutral,neutral,0.9391759634017944,neutral,0.9391759634017944
538,during the spring I feel joyful because the flowers are blooming,Gino,6,joy,Piek,"['joy', 'joy', 'joy']","['Piek', 'Giulia', 'Keval']",joy,joy,0.7635471820831299,joy,0.7635471820831299
539,I like it so much that I get sad when it ends,Gino,8,sadness,Piek,"['sadness', 'sadness', 'sadness']","['Piek', 'Giulia', 'Keval']",sadness,sadness,0.5902529358863831,sadness,0.5902529358863831
540,now let's talk about summer. I don't like it because it's too hot,Gino,10,disgust,Piek,"['disgust', 'disgust', 'disgust']","['Piek', 'Giulia', 'Keval']",disgust,neutral,0.25355541706085205,neutral,0.25355541706085205
541,people in the summer always yell and it makes me mad,Gino,12,anger,Piek,"['anger', 'anger', 'anger']","['Piek', 'Giulia', 'Keval']",anger,anger,0.23326724022626877,annoyance,0.30977413058280945
542,let's continue. Autumn is my favourite season because it's chill,Gino,14,neutral,Piek,"['neutral', 'joy', 'joy']","['Piek', 'Giulia', 'Keval']",joy,joy,0.17121824324131013,love,0.3838578462600708
543,let's talk about autumn more. sometimes I get a bit bored in autumn because there are less things to do,Gino,16,neutral,Piek,"['neutral', 'sadness', 'sadness']","['Piek', 'Giulia', 'Keval']",sadness,neutral,0.29031670093536377,neutral,0.29031670093536377
544,"alright, enough. Let's talk about winter",Gino,18,neutral,Piek,"['neutral', 'neutral', 'neutral']","['Piek', 'Giulia', 'Keval']",neutral,neutral,0.8103984594345093,neutral,0.8103984594345093
545,I get so surprised when it snows! it never does anymore,Gino,20,surprise,Piek,"['surprise', 'surprise', 'surprise']","['Piek', 'Giulia', 'Keval']",surprise,surprise,0.8239849209785461,surprise,0.8239849209785461
546,but avalanches are my biggest fear,Gino,22,fear,Piek,"['fear', 'fear', 'fear']","['Piek', 'Giulia', 'Keval']",fear,fear,0.39686345495283604,fear,0.7396636605262756
547,I'm so afraid the snow might damage my house,Gino,24,fear,Piek,"['fear', 'fear', 'fear']","['Piek', 'Giulia', 'Keval']",fear,fear,0.826862096786499,fear,0.826862096786499
548,I don't care about changes,Gino,26,neutral,Piek,"['neutral', 'neutral', 'disgust']","['Piek', 'Giulia', 'Keval']",neutral,neutral,0.27277952432632446,disapproval,0.3280836343765259
549,bye,Gino,28,neutral,Piek,"['neutral', 'neutral', 'neutral']","['Piek', 'Giulia', 'Keval']",neutral,neutral,0.9644277691841125,neutral,0.9644277691841125
550,Max,Max,2,neutral,Keze,"['neutral', 'neutral', 'neutral']","['Keze', 'Carla', 'Manar']",neutral,neutral,0.9530460834503174,neutral,0.9530460834503174
551,I want to share something about a course that I am taking. It is on literary theories.,Max,4,neutral,Keze,"['neutral', 'neutral', 'sadness']","['Keze', 'Carla', 'Manar']",neutral,joy,0.28126269578933716,desire,0.5092315673828125
552,I feel a sense of accomplishment when I am able to learn something new about Modernism!,Max,6,joy,Keze,"['joy', 'joy', 'joy']","['Keze', 'Carla', 'Manar']",joy,joy,0.11582733690738678,approval,0.21138951182365417
553,My experience is not that helpful... I struggle to connect theories with real-life situations,Max,8,fear,Keze,"['fear', 'sadness', 'sadness']","['Keze', 'Carla', 'Manar']",sadness,neutral,0.2724643349647522,neutral,0.2724643349647522
554,What about Ms. Dalloway?,Max,10,neutral,Keze,"['neutral', 'neutral', 'neutral']","['Keze', 'Carla', 'Manar']",neutral,neutral,0.32161661982536316,curiosity,0.42166468501091003
555,?,Max,12,neutral,Keze,"['neutral', 'neutral', 'anger']","['Keze', 'Carla', 'Manar']",neutral,neutral,0.4066685736179352,neutral,0.4066685736179352
556,Great! I feel more confident now!,Max,14,joy,Keze,"['joy', 'joy', 'joy']","['Keze', 'Carla', 'Manar']",joy,joy,0.20900584943592548,admiration,0.6041639447212219
557,But I am currently carrying much stress now... There are so many assignments to complete.,Max,16,fear,Keze,"['fear', 'disgust', 'fear']","['Keze', 'Carla', 'Manar']",fear,neutral,0.20247742533683777,neutral,0.20247742533683777
558,Find more stress-relief strategies please,Max,18,neutral,Keze,"['neutral', 'neutral', 'neutral']","['Keze', 'Carla', 'Manar']",neutral,sadness,0.18105901777744293,sadness,0.18105901777744293
559,I feel more energetic now!,Max,20,joy,Keze,"['joy', 'joy', 'joy']","['Keze', 'Carla', 'Manar']",joy,neutral,0.30085694789886475,neutral,0.30085694789886475
560,"That said, sometimes I feel lonely and homesick. I don't know who to turn to for help",Max,22,sadness,Keze,"['sadness', 'sadness', 'sadness']","['Keze', 'Carla', 'Manar']",sadness,sadness,0.2266698181629181,sadness,0.3059573471546173
561,I feel sad that my friends have not contacted me for a while. I feel more lonely now...,Max,24,sadness,Keze,"['sadness', 'sadness', 'sadness']","['Keze', 'Carla', 'Manar']",sadness,sadness,0.4353923536837101,sadness,0.819904625415802
562,My friend finally called me! I feel more supported now!,Max,26,surprise,Keze,"['surprise', 'surprise', 'joy']","['Keze', 'Carla', 'Manar']",surprise,joy,0.19772697985172272,joy,0.3317316770553589
563,But I am frustrated with one of my classmates. How dare he judge me!,Max,28,anger,Keze,"['anger', 'anger', 'anger']","['Keze', 'Carla', 'Manar']",anger,anger,0.4166419506072998,anger,0.7043472528457642
564,That classmate was so mean! I was so angry and we had a quarrel.,Max,30,anger,Keze,"['anger', 'anger', 'anger']","['Keze', 'Carla', 'Manar']",anger,anger,0.38144607841968536,anger,0.6182838082313538
565,But now I feel regret doing that...,Max,32,sadness,Keze,"['sadness', 'sadness', 'disgust']","['Keze', 'Carla', 'Manar']",sadness,sadness,0.2463416631023089,remorse,0.42916736006736755
566,?,Max,34,neutral,Keze,"['neutral', 'neutral', 'neutral']","['Keze', 'Carla', 'Manar']",neutral,neutral,0.4066685736179352,neutral,0.4066685736179352
567,I feel relieved now. Thanks,Max,36,neutral,Keze,"['neutral', 'joy', 'joy']","['Keze', 'Carla', 'Manar']",joy,joy,0.9814163446426392,gratitude,0.9814163446426392
568,?,Max,38,neutral,Keze,"['neutral', 'neutral', 'neutral']","['Keze', 'Carla', 'Manar']",neutral,neutral,0.4066685736179352,neutral,0.4066685736179352
569,Both of us apologized. Now I am thrilled that we become real-friends!,Max,40,joy,Keze,"['joy', 'joy', 'joy']","['Keze', 'Carla', 'Manar']",joy,neutral,0.26510000228881836,neutral,0.26510000228881836
570,?,Max,42,neutral,Keze,"['neutral', 'neutral', 'neutral']","['Keze', 'Carla', 'Manar']",neutral,neutral,0.4066685736179352,neutral,0.4066685736179352
571,"However, I am still anxious that I might not pass the course. I am afraid of criticism from the professor.",Max,44,fear,Keze,"['fear', 'fear', 'fear']","['Keze', 'Carla', 'Manar']",fear,fear,0.41022171452641487,fear,0.753168523311615
572,Ok. I am more prepared now!,Max,46,joy,Keze,"['joy', 'surprise', 'joy']","['Keze', 'Carla', 'Manar']",joy,joy,0.4646275043487549,approval,0.4646275043487549
573,Thank you. But sometimes I doubt if I can apply all these literary concepts in an acceptable manner.,Max,48,fear,Keze,"['fear', 'fear', 'fear']","['Keze', 'Carla', 'Manar']",fear,joy,0.9525739550590515,gratitude,0.9525739550590515
574,I am encouraged by you! Thanks!,Max,50,joy,Keze,"['joy', 'joy', 'joy']","['Keze', 'Carla', 'Manar']",joy,joy,0.9933525323867798,gratitude,0.9933525323867798
575,Thank you! bye bye,Max,52,neutral,Keze,"['neutral', 'neutral', 'neutral']","['Keze', 'Carla', 'Manar']",neutral,joy,0.9913250207901001,gratitude,0.9913250207901001
576,I am falling behind in my classes and I am feeling not okay,Martin,4,sadness,Carla,"['sadness', 'sadness']","['Carla', 'Manar']",sadness,neutral,0.21265563368797302,neutral,0.21265563368797302
577,I am not feeling good,Martin,6,sadness,Carla,"['sadness', 'fear']","['Carla', 'Manar']",sadness,anger,0.36502280831336975,disapproval,0.36502280831336975
578,if I take a break I cannot focus again,Martin,8,fear,Carla,"['fear', 'fear']","['Carla', 'Manar']",fear,anger,0.19992323219776154,disapproval,0.19992323219776154
579,where is a healthy enviroment,Martin,10,neutral,Carla,"['neutral', 'neutral']","['Carla', 'Manar']",neutral,neutral,0.8848360776901245,neutral,0.8848360776901245
580,I still do not know,Martin,12,sadness,Carla,"['sadness', 'fear']","['Carla', 'Manar']",sadness,neutral,0.33188778162002563,confusion,0.38619792461395264
581,my home is very busy ,Martin,14,disgust,Carla,"['disgust', 'neutral']","['Carla', 'Manar']",disgust,neutral,0.7454969882965088,neutral,0.7454969882965088
582,my home is very busy,Martin,16,disgust,Carla,"['disgust', 'neutral']","['Carla', 'Manar']",disgust,neutral,0.7454969882965088,neutral,0.7454969882965088
583,I cannot have a quiet space at home,Martin,18,anger,Carla,"['anger', 'sadness']","['Carla', 'Manar']",anger,neutral,0.3881043493747711,neutral,0.3881043493747711
584,and I do not have any friends,Martin,20,sadness,Carla,"['sadness', 'sadness']","['Carla', 'Manar']",sadness,neutral,0.4515415132045746,neutral,0.4515415132045746
585,I feel lonely ,Martin,22,sadness,Carla,"['sadness', 'sadness']","['Carla', 'Manar']",sadness,sadness,0.7328031063079834,sadness,0.7328031063079834
586,what should I dedicate time for?,Martin,24,neutral,Carla,"['neutral', 'neutral']","['Carla', 'Manar']",neutral,surprise,0.33788757026195526,curiosity,0.41658321022987366
587,Thank you I feel slightly better with your kind words,Martin,26,joy,Carla,"['joy', 'joy']","['Carla', 'Manar']",joy,joy,0.9892305731773376,gratitude,0.9892305731773376
588,can you be kind and gentel for me,Martin,28,neutral,Carla,"['neutral', 'joy']","['Carla', 'Manar']",joy,neutral,0.409236878156662,neutral,0.409236878156662
589,give me another suggestion as the first one worked like magic,Martin,30,surprise,Carla,"['surprise', 'joy']","['Carla', 'Manar']",surprise,neutral,0.7843760848045349,neutral,0.7843760848045349
590,I am engaing with you and that's something I love!,Martin,32,joy,Carla,"['joy', 'joy']","['Carla', 'Manar']",joy,joy,0.8453591465950012,love,0.8453591465950012
591,"you know, I really like running but I gained some wheight recently and that is making it difficult for me to run",Martin,34,fear,Carla,"['fear', 'disgust']","['Carla', 'Manar']",fear,neutral,0.25603434443473816,neutral,0.25603434443473816
592,"sounds good, how can get light again",Martin,36,neutral,Carla,"['neutral', 'joy']","['Carla', 'Manar']",joy,neutral,0.14158830046653748,admiration,0.28314945101737976
593,I am loving you but I can't cheat on my girlfriend,Martin,38,fear,Carla,"['fear', 'joy']","['Carla', 'Manar']",fear,joy,0.8079465627670288,love,0.8079465627670288
594,would you propose to me,Martin,40,neutral,Carla,"['neutral', 'joy']","['Carla', 'Manar']",joy,neutral,0.6707944273948669,neutral,0.6707944273948669
595,bye,Martin,42,neutral,Carla,"['neutral', 'anger']","['Carla', 'Manar']",anger,neutral,0.9644277691841125,neutral,0.9644277691841125
596,My parents surprised me with tickets to disneyland,Paul,4,joy,Hannah,"['joy', 'surprise', 'surprise']","['Hannah', 'Masoumeh_Javadi_Zarnaghi', 'Sanne']",surprise,surprise,0.7870354056358337,surprise,0.7870354056358337
597,"Well we didn't actually make it to Disneyland, because something happend on the way there",Paul,6,neutral,Hannah,"['neutral', 'surprise', 'neutral']","['Hannah', 'Masoumeh_Javadi_Zarnaghi', 'Sanne']",neutral,neutral,0.49414315819740295,neutral,0.49414315819740295
598,"I first want to tell you more about my day, on the way there we were in a traffic jam, and I was so annoyed",Paul,8,anger,Hannah,"['anger', 'anger', 'anger']","['Hannah', 'Masoumeh_Javadi_Zarnaghi', 'Sanne']",anger,anger,0.16726871579885483,annoyance,0.1957980841398239
599,After an hour of no movement my little brother started screaming and my legs started hurting,Paul,10,anger,Hannah,"['anger', 'fear', 'anger']","['Hannah', 'Masoumeh_Javadi_Zarnaghi', 'Sanne']",anger,sadness,0.2577657923102379,sadness,0.3190309703350067
600,After a while the radio station reported the accident that had happened and when hearing the car and the route the people in the accident were in my moms face turned white,Paul,12,fear,Hannah,"['fear', 'fear', 'fear']","['Hannah', 'Masoumeh_Javadi_Zarnaghi', 'Sanne']",fear,neutral,0.5664708018302917,neutral,0.5664708018302917
601,she started holding her chest and breathing really heavily and my dads eyes widend when looking at her,Paul,14,fear,Hannah,"['fear', 'fear', 'fear']","['Hannah', 'Masoumeh_Javadi_Zarnaghi', 'Sanne']",fear,neutral,0.8852006196975708,neutral,0.8852006196975708
602,my brother turned very quit and looked like he was now feeling guilty for having cried and complained so much,Paul,16,surprise,Hannah,"['surprise', 'neutral', 'fear']","['Hannah', 'Masoumeh_Javadi_Zarnaghi', 'Sanne']",surprise,sadness,0.27813805143038434,sadness,0.6445918679237366
603,"as i've told you we were in a traffic jam, and when my mom hear news about the accident she turned pale. my brother turned very quit and looked like he was now feeling guilty for having cried and complained so much",Paul,2,fear,Hannah,"['fear', 'neutral', 'fear']","['Hannah', 'Masoumeh_Javadi_Zarnaghi', 'Sanne']",fear,neutral,0.17359058558940887,sadness,0.28730273246765137
